date,open,high,low,close,volume,symbol,type
2016-03-02,0.846396,0.869524,0.820669,0.827633,127689.0,XMR,Actual
2016-03-03,0.823845,1.14,0.81797,1.09,782236.0,XMR,Actual
2016-03-04,1.09,1.25,1.04,1.1,822636.0,XMR,Actual
2016-03-05,1.1,1.37,1.1,1.2,1150340.0,XMR,Actual
2016-03-06,1.2,1.26,1.05,1.2,912620.0,XMR,Actual
2016-03-07,1.21,1.22,0.99992,1.07,514730.0,XMR,Actual
2016-03-08,1.08,1.19,1.02,1.19,339627.0,XMR,Actual
2016-03-09,1.19,1.32,1.1,1.24,826080.0,XMR,Actual
2016-03-10,1.25,1.31,1.07,1.09,437740.0,XMR,Actual
2016-03-11,1.1,1.14,1.08,1.1,134947.0,XMR,Actual
2016-03-12,1.1,1.19,1.06,1.15,332215.0,XMR,Actual
2016-03-13,1.15,1.25,1.13,1.24,276132.0,XMR,Actual
2016-03-14,1.24,1.24,1.11,1.12,195842.0,XMR,Actual
2016-03-15,1.12,1.18,1.1,1.14,221688.0,XMR,Actual
2016-03-16,1.14,1.2,1.12,1.15,156281.0,XMR,Actual
2016-03-17,1.15,1.34,1.05,1.3,510610.0,XMR,Actual
2016-03-18,1.31,1.33,1.11,1.15,408786.0,XMR,Actual
2016-03-19,1.15,1.26,1.13,1.21,273033.0,XMR,Actual
2016-03-20,1.2,1.53,1.2,1.52,979776.0,XMR,Actual
2016-03-21,1.52,1.54,1.36,1.49,819654.0,XMR,Actual
2016-03-22,1.48,1.53,1.34,1.39,601296.0,XMR,Actual
2016-03-23,1.35,1.46,1.34,1.45,439967.0,XMR,Actual
2016-03-24,1.45,1.73,1.39,1.7,1231660.0,XMR,Actual
2016-03-25,1.69,1.75,1.58,1.6,742739.0,XMR,Actual
2016-03-26,1.6,1.73,1.58,1.7,505566.0,XMR,Actual
2016-03-27,1.69,1.72,1.43,1.53,981701.0,XMR,Actual
2016-03-28,1.53,1.56,1.4,1.49,591183.0,XMR,Actual
2016-03-29,1.49,1.53,1.46,1.49,324528.0,XMR,Actual
2016-03-30,1.48,1.52,1.41,1.45,324062.0,XMR,Actual
2016-03-31,1.44,1.46,1.39,1.4,197875.0,XMR,Actual
2016-04-01,1.41,1.48,1.41,1.46,353597.0,XMR,Actual
2016-04-02,1.46,1.57,1.46,1.55,438901.0,XMR,Actual
2016-04-03,1.53,1.58,1.48,1.54,255047.0,XMR,Actual
2016-04-04,1.55,1.6,1.5,1.6,296207.0,XMR,Actual
2016-04-05,1.58,1.58,1.45,1.52,404485.0,XMR,Actual
2016-04-06,1.52,1.57,1.46,1.51,253803.0,XMR,Actual
2016-04-07,1.51,1.57,1.5,1.5,293003.0,XMR,Actual
2016-04-08,1.51,1.54,1.14,1.24,535958.0,XMR,Actual
2016-04-09,1.26,1.37,1.13,1.13,937009.0,XMR,Actual
2016-04-10,1.14,1.17,0.921744,1.1,1270300.0,XMR,Actual
2016-04-11,1.12,1.13,0.986046,1.02,307904.0,XMR,Actual
2016-04-12,1.02,1.03,0.875678,0.955986,607158.0,XMR,Actual
2016-04-13,0.944542,1.07,0.922155,1.03,411783.0,XMR,Actual
2016-04-14,1.03,1.06,0.976168,1.01,199039.0,XMR,Actual
2016-04-15,1.01,1.02,0.954306,0.990145,366008.0,XMR,Actual
2016-04-16,0.990496,0.997399,0.94743,0.977983,111910.0,XMR,Actual
2016-04-17,0.978342,1.08,0.969814,1.04,306365.0,XMR,Actual
2016-04-18,1.04,1.12,1.02,1.11,294792.0,XMR,Actual
2016-04-19,1.11,1.16,1.1,1.11,279257.0,XMR,Actual
2016-04-20,1.11,1.12,1.0,1.06,317076.0,XMR,Actual
2016-04-21,1.06,1.07,0.946187,0.977233,217840.0,XMR,Actual
2016-04-22,0.96843,1.01,0.951049,0.980429,142996.0,XMR,Actual
2016-04-23,0.977764,1.05,0.977764,1.04,111624.0,XMR,Actual
2016-04-24,1.03,1.04,0.987257,1.01,117386.0,XMR,Actual
2016-04-25,1.02,1.04,0.942687,0.953362,209133.0,XMR,Actual
2016-04-26,0.962278,0.995101,0.84477,0.884295,339835.0,XMR,Actual
2016-04-27,0.894009,0.97624,0.860762,0.941531,300067.0,XMR,Actual
2016-04-28,0.943459,0.953414,0.882325,0.904794,98147.0,XMR,Actual
2016-04-29,0.904687,0.934122,0.872672,0.883684,101368.0,XMR,Actual
2016-04-30,0.883464,0.970719,0.883464,0.916537,127183.0,XMR,Actual
2016-05-01,0.916798,0.945897,0.894976,0.914293,64193.0,XMR,Actual
2016-05-02,0.911209,1.0,0.895719,0.964395,212997.0,XMR,Actual
2016-05-03,0.963722,0.977479,0.908237,0.908237,103842.0,XMR,Actual
2016-05-04,0.91748,0.950575,0.899844,0.916455,102053.0,XMR,Actual
2016-05-05,0.916448,0.922198,0.87948,0.906841,76568.0,XMR,Actual
2016-05-06,0.906994,0.91905,0.868383,0.877466,71046.0,XMR,Actual
2016-05-07,0.877036,0.884583,0.832369,0.880058,110546.0,XMR,Actual
2016-05-08,0.880503,0.897977,0.835346,0.850586,76975.0,XMR,Actual
2016-05-09,0.848722,0.867028,0.814215,0.825393,91542.0,XMR,Actual
2016-05-10,0.825951,0.875618,0.812145,0.829463,134752.0,XMR,Actual
2016-05-11,0.828834,0.869361,0.82739,0.85971,51107.0,XMR,Actual
2016-05-12,0.859854,0.887074,0.844275,0.875668,88976.0,XMR,Actual
2016-05-13,0.875739,0.883328,0.841779,0.847763,66386.0,XMR,Actual
2016-05-14,0.847938,0.859677,0.824663,0.838895,27725.0,XMR,Actual
2016-05-15,0.838644,0.856903,0.80674,0.823823,56531.0,XMR,Actual
2016-05-16,0.826412,0.850339,0.806073,0.818356,107300.0,XMR,Actual
2016-05-17,0.818318,0.854,0.806392,0.813343,125123.0,XMR,Actual
2016-05-18,0.813099,0.878206,0.800627,0.840542,214210.0,XMR,Actual
2016-05-19,0.840467,0.868031,0.828803,0.853595,139069.0,XMR,Actual
2016-05-20,0.858781,0.986409,0.852128,0.942222,314964.0,XMR,Actual
2016-05-21,0.940434,1.0,0.934302,0.975433,115767.0,XMR,Actual
2016-05-22,0.975337,0.985725,0.920184,0.938764,194865.0,XMR,Actual
2016-05-23,0.938519,0.95966,0.904732,0.91473,120334.0,XMR,Actual
2016-05-24,0.914471,0.992032,0.901127,0.901127,220308.0,XMR,Actual
2016-05-25,0.899239,0.918087,0.864997,0.865887,87610.0,XMR,Actual
2016-05-26,0.865867,0.90906,0.842439,0.860175,100025.0,XMR,Actual
2016-05-27,0.860189,0.874443,0.830595,0.859091,151612.0,XMR,Actual
2016-05-28,0.861864,0.921455,0.846382,0.919737,174774.0,XMR,Actual
2016-05-29,0.928311,0.956759,0.856513,0.881719,188141.0,XMR,Actual
2016-05-30,0.880528,0.919046,0.876059,0.910537,66482.0,XMR,Actual
2016-05-31,0.909725,0.969137,0.901513,0.928747,156718.0,XMR,Actual
2016-06-01,0.934166,0.950454,0.873635,0.914871,105338.0,XMR,Actual
2016-06-02,0.913437,0.933852,0.907306,0.92668,39987.0,XMR,Actual
2016-06-03,0.926588,0.958702,0.924081,0.945202,74145.0,XMR,Actual
2016-06-04,0.940914,0.991519,0.940438,0.974353,91404.0,XMR,Actual
2016-06-05,0.973615,1.01,0.960302,1.0,87680.0,XMR,Actual
2016-06-06,1.01,1.05,0.987163,1.01,89836.0,XMR,Actual
2016-06-07,1.0,1.01,0.958776,1.01,86376.0,XMR,Actual
2016-06-08,1.01,1.02,0.971487,0.999952,70837.0,XMR,Actual
2016-06-09,0.994472,1.22,0.989995,1.11,483161.0,XMR,Actual
2016-06-10,1.11,1.19,1.08,1.15,267163.0,XMR,Actual
2016-06-11,1.14,1.18,1.12,1.14,207863.0,XMR,Actual
2016-06-12,1.14,1.28,1.11,1.25,285841.0,XMR,Actual
2016-06-13,1.25,1.37,1.25,1.28,276844.0,XMR,Actual
2016-06-14,1.28,1.41,1.24,1.39,268605.0,XMR,Actual
2016-06-15,1.37,1.5,1.33,1.46,334636.0,XMR,Actual
2016-06-16,1.47,1.63,1.43,1.58,349747.0,XMR,Actual
2016-06-17,1.57,1.79,1.48,1.75,643511.0,XMR,Actual
2016-06-18,1.77,2.34,1.77,2.01,2663250.0,XMR,Actual
2016-06-19,2.03,2.06,1.81,1.87,663871.0,XMR,Actual
2016-06-20,1.86,1.91,1.72,1.83,570846.0,XMR,Actual
2016-06-21,1.83,1.87,1.56,1.61,543359.0,XMR,Actual
2016-06-22,1.61,1.72,1.49,1.5,376492.0,XMR,Actual
2016-06-23,1.49,1.57,1.4,1.56,198638.0,XMR,Actual
2016-06-24,1.56,1.66,1.52,1.59,241911.0,XMR,Actual
2016-06-25,1.58,1.65,1.51,1.55,168083.0,XMR,Actual
2016-06-26,1.56,1.61,1.46,1.48,75189.0,XMR,Actual
2016-06-27,1.48,1.49,1.38,1.48,184373.0,XMR,Actual
2016-06-28,1.48,1.51,1.43,1.49,173566.0,XMR,Actual
2016-06-29,1.49,1.6,1.46,1.55,314944.0,XMR,Actual
2016-06-30,1.54,1.61,1.5,1.61,232728.0,XMR,Actual
2016-07-01,1.59,1.7,1.58,1.66,148728.0,XMR,Actual
2016-07-02,1.66,1.79,1.64,1.75,228270.0,XMR,Actual
2016-07-03,1.75,1.85,1.7,1.7,326072.0,XMR,Actual
2016-07-04,1.7,1.8,1.66,1.71,151474.0,XMR,Actual
2016-07-05,1.71,1.74,1.64,1.73,154989.0,XMR,Actual
2016-07-06,1.73,1.98,1.72,1.94,510090.0,XMR,Actual
2016-07-07,1.94,2.11,1.82,1.9,1565910.0,XMR,Actual
2016-07-08,1.9,2.02,1.86,1.98,433750.0,XMR,Actual
2016-07-09,1.99,1.99,1.84,1.96,307833.0,XMR,Actual
2016-07-10,1.96,1.96,1.86,1.91,224404.0,XMR,Actual
2016-07-11,1.91,2.03,1.89,1.98,213005.0,XMR,Actual
2016-07-12,1.98,2.08,1.95,1.99,347642.0,XMR,Actual
2016-07-13,1.98,2.0,1.9,1.93,294296.0,XMR,Actual
2016-07-14,1.94,2.03,1.93,2.01,172552.0,XMR,Actual
2016-07-15,2.01,2.03,1.94,1.99,189098.0,XMR,Actual
2016-07-16,2.0,2.02,1.97,1.98,69994.0,XMR,Actual
2016-07-17,1.98,2.01,1.95,1.99,167463.0,XMR,Actual
2016-07-18,1.99,2.02,1.94,1.95,108747.0,XMR,Actual
2016-07-19,1.95,1.96,1.85,1.9,206251.0,XMR,Actual
2016-07-20,1.9,1.93,1.73,1.76,368224.0,XMR,Actual
2016-07-21,1.77,1.81,1.72,1.74,143002.0,XMR,Actual
2016-07-22,1.73,1.85,1.72,1.83,183573.0,XMR,Actual
2016-07-23,1.83,1.91,1.81,1.89,132721.0,XMR,Actual
2016-07-24,1.9,1.94,1.83,1.88,161485.0,XMR,Actual
2016-07-25,1.86,1.89,1.82,1.85,94316.0,XMR,Actual
2016-07-26,1.85,1.86,1.7,1.83,268872.0,XMR,Actual
2016-07-27,1.83,1.95,1.76,1.94,257870.0,XMR,Actual
2016-07-28,1.94,1.95,1.83,1.85,190937.0,XMR,Actual
2016-07-29,1.85,1.95,1.82,1.89,106495.0,XMR,Actual
2016-07-30,1.91,1.94,1.87,1.91,71012.0,XMR,Actual
2016-07-31,1.91,1.94,1.8,1.82,147277.0,XMR,Actual
2016-08-01,1.82,1.83,1.69,1.7,170108.0,XMR,Actual
2016-08-02,1.7,1.74,1.43,1.49,303492.0,XMR,Actual
2016-08-03,1.49,1.65,1.47,1.57,190375.0,XMR,Actual
2016-08-04,1.57,1.9,1.57,1.85,497557.0,XMR,Actual
2016-08-05,1.85,1.86,1.77,1.79,134743.0,XMR,Actual
2016-08-06,1.79,1.93,1.74,1.88,268046.0,XMR,Actual
2016-08-07,1.88,2.0,1.8,1.9,268531.0,XMR,Actual
2016-08-08,1.9,1.99,1.84,1.9,199176.0,XMR,Actual
2016-08-09,1.9,2.05,1.89,2.05,245059.0,XMR,Actual
2016-08-10,2.05,2.05,1.95,2.01,210706.0,XMR,Actual
2016-08-11,2.02,2.05,1.9,1.98,129604.0,XMR,Actual
2016-08-12,1.98,1.99,1.89,1.95,122922.0,XMR,Actual
2016-08-13,1.95,2.02,1.93,1.98,123245.0,XMR,Actual
2016-08-14,1.98,2.09,1.88,2.01,396280.0,XMR,Actual
2016-08-15,2.01,2.2,1.98,2.18,849798.0,XMR,Actual
2016-08-16,2.18,2.27,2.08,2.2,760398.0,XMR,Actual
2016-08-17,2.2,2.29,2.13,2.24,449444.0,XMR,Actual
2016-08-18,2.24,2.26,2.15,2.19,381203.0,XMR,Actual
2016-08-19,2.19,2.34,2.18,2.3,313760.0,XMR,Actual
2016-08-20,2.3,2.55,2.28,2.44,1869560.0,XMR,Actual
2016-08-21,2.44,2.6,2.4,2.54,790717.0,XMR,Actual
2016-08-22,2.53,5.23,2.53,3.99,18149400.0,XMR,Actual
2016-08-23,4.03,5.32,4.0,4.72,21058200.0,XMR,Actual
2016-08-24,4.66,5.07,4.36,4.42,6796020.0,XMR,Actual
2016-08-25,4.46,4.51,3.73,4.15,7337870.0,XMR,Actual
2016-08-26,4.13,4.62,4.09,4.18,6023340.0,XMR,Actual
2016-08-27,4.25,5.3,4.21,5.3,8004280.0,XMR,Actual
2016-08-28,5.3,9.51,5.09,9.51,49325800.0,XMR,Actual
2016-08-29,9.35,10.69,8.07,8.5,46191400.0,XMR,Actual
2016-08-30,8.49,9.17,7.95,8.49,15534600.0,XMR,Actual
2016-08-31,8.51,8.86,7.49,8.58,20057400.0,XMR,Actual
2016-09-01,8.52,8.84,7.85,8.0,12152000.0,XMR,Actual
2016-09-02,7.97,10.61,7.82,10.21,27999500.0,XMR,Actual
2016-09-03,10.19,15.05,9.9,10.59,66593800.0,XMR,Actual
2016-09-04,11.13,13.87,10.41,13.39,31169900.0,XMR,Actual
2016-09-05,13.57,14.26,12.58,13.96,24043200.0,XMR,Actual
2016-09-06,13.84,14.19,11.99,12.46,25356900.0,XMR,Actual
2016-09-07,12.44,12.88,11.1,11.83,20446100.0,XMR,Actual
2016-09-08,11.91,13.0,11.54,12.74,18100000.0,XMR,Actual
2016-09-09,12.71,13.63,12.08,12.43,14523800.0,XMR,Actual
2016-09-10,12.33,12.58,11.98,12.23,7990970.0,XMR,Actual
2016-09-11,12.26,12.41,10.53,10.69,15781800.0,XMR,Actual
2016-09-12,10.66,11.01,9.97,10.03,12411600.0,XMR,Actual
2016-09-13,10.26,11.36,9.85,10.88,14308800.0,XMR,Actual
2016-09-14,10.97,10.97,10.31,10.51,5468580.0,XMR,Actual
2016-09-15,10.53,10.53,9.33,9.41,7678600.0,XMR,Actual
2016-09-16,9.5,9.83,8.75,8.91,7175750.0,XMR,Actual
2016-09-17,8.88,9.82,8.82,9.68,4720550.0,XMR,Actual
2016-09-18,9.69,9.78,9.25,9.45,2709710.0,XMR,Actual
2016-09-19,9.45,10.85,9.07,10.56,8092940.0,XMR,Actual
2016-09-20,10.54,11.69,10.32,11.15,11094000.0,XMR,Actual
2016-09-21,11.25,11.25,9.78,9.92,6586410.0,XMR,Actual
2016-09-22,9.96,10.59,9.96,10.16,3966670.0,XMR,Actual
2016-09-23,10.12,11.01,10.03,10.77,3564780.0,XMR,Actual
2016-09-24,10.8,11.03,10.63,10.63,1720410.0,XMR,Actual
2016-09-25,10.62,10.7,10.19,10.24,2085390.0,XMR,Actual
2016-09-26,10.25,10.36,9.14,9.4,7477270.0,XMR,Actual
2016-09-27,9.36,9.6,9.18,9.31,2349090.0,XMR,Actual
2016-09-28,9.33,9.5,9.19,9.4,1900470.0,XMR,Actual
2016-09-29,9.4,9.41,8.32,8.71,5237580.0,XMR,Actual
2016-09-30,8.65,8.66,7.99,8.41,5300920.0,XMR,Actual
2016-10-01,8.42,8.42,7.17,7.36,8319930.0,XMR,Actual
2016-10-02,7.33,8.48,7.32,8.3,4709360.0,XMR,Actual
2016-10-03,8.31,8.55,7.82,7.95,3249380.0,XMR,Actual
2016-10-04,7.95,8.12,7.45,7.65,2425600.0,XMR,Actual
2016-10-05,7.66,7.66,6.13,6.76,9101390.0,XMR,Actual
2016-10-06,6.71,7.29,6.37,7.18,4738590.0,XMR,Actual
2016-10-07,7.19,7.67,6.56,6.89,4458730.0,XMR,Actual
2016-10-08,6.89,7.18,6.62,6.88,1795650.0,XMR,Actual
2016-10-09,6.9,7.69,6.89,7.48,2820040.0,XMR,Actual
2016-10-10,7.56,7.59,6.78,6.94,3179780.0,XMR,Actual
2016-10-11,6.92,7.74,6.6,7.28,5966020.0,XMR,Actual
2016-10-12,7.28,7.62,7.17,7.31,2034800.0,XMR,Actual
2016-10-13,7.28,7.31,6.78,6.91,2079340.0,XMR,Actual
2016-10-14,6.94,7.18,6.83,6.92,1682900.0,XMR,Actual
2016-10-15,6.92,6.93,6.45,6.56,1709700.0,XMR,Actual
2016-10-16,6.57,6.63,6.12,6.38,2548440.0,XMR,Actual
2016-10-17,6.39,6.41,5.7,6.28,3659990.0,XMR,Actual
2016-10-18,6.29,6.79,6.08,6.57,2342430.0,XMR,Actual
2016-10-19,6.57,7.13,6.49,6.62,2304340.0,XMR,Actual
2016-10-20,6.63,7.2,6.48,6.56,2510020.0,XMR,Actual
2016-10-21,6.59,6.91,6.43,6.78,1960270.0,XMR,Actual
2016-10-22,6.79,6.81,6.24,6.52,2274680.0,XMR,Actual
2016-10-23,6.52,6.69,6.45,6.51,561283.0,XMR,Actual
2016-10-24,6.51,6.61,6.41,6.42,628370.0,XMR,Actual
2016-10-25,6.42,6.43,5.77,6.09,2973160.0,XMR,Actual
2016-10-26,6.09,6.21,5.82,6.17,1630120.0,XMR,Actual
2016-10-27,6.17,6.38,5.99,6.21,2043670.0,XMR,Actual
2016-10-28,6.22,6.35,5.63,5.73,3034820.0,XMR,Actual
2016-10-29,5.72,5.84,4.28,5.14,10900200.0,XMR,Actual
2016-10-30,5.14,5.7,4.81,5.57,5648010.0,XMR,Actual
2016-10-31,5.54,5.61,4.84,5.12,3111700.0,XMR,Actual
2016-11-01,5.1,5.24,4.56,4.71,3841800.0,XMR,Actual
2016-11-02,4.73,5.01,4.38,4.51,2473050.0,XMR,Actual
2016-11-03,4.54,5.27,4.51,4.89,4438690.0,XMR,Actual
2016-11-04,4.86,5.12,4.7,4.85,2611470.0,XMR,Actual
2016-11-05,4.83,5.02,4.82,5.02,602968.0,XMR,Actual
2016-11-06,4.98,5.03,4.88,4.97,666680.0,XMR,Actual
2016-11-07,4.97,5.85,4.92,5.74,3690120.0,XMR,Actual
2016-11-08,5.77,6.82,5.72,6.32,9416390.0,XMR,Actual
2016-11-09,6.31,6.54,5.58,6.19,8149530.0,XMR,Actual
2016-11-10,6.19,6.48,6.01,6.1,3175600.0,XMR,Actual
2016-11-11,6.15,6.98,5.89,6.78,4256380.0,XMR,Actual
2016-11-12,6.82,7.68,6.63,7.44,7239650.0,XMR,Actual
2016-11-13,7.42,8.11,6.97,7.1,8454760.0,XMR,Actual
2016-11-14,7.11,8.13,7.09,7.71,5270540.0,XMR,Actual
2016-11-15,7.74,7.92,7.2,7.3,3711090.0,XMR,Actual
2016-11-16,7.34,7.47,6.12,6.58,9338200.0,XMR,Actual
2016-11-17,6.55,6.97,6.22,6.79,4696950.0,XMR,Actual
2016-11-18,6.77,7.1,6.53,6.72,3854500.0,XMR,Actual
2016-11-19,6.72,6.86,6.46,6.55,2490080.0,XMR,Actual
2016-11-20,6.56,6.88,6.43,6.58,3534630.0,XMR,Actual
2016-11-21,6.58,6.88,6.56,6.8,1586190.0,XMR,Actual
2016-11-22,6.81,8.24,6.78,7.69,9996320.0,XMR,Actual
2016-11-23,7.66,8.11,7.56,7.91,4170450.0,XMR,Actual
2016-11-24,7.94,8.37,7.58,7.81,5756150.0,XMR,Actual
2016-11-25,7.79,7.8,7.33,7.54,2450680.0,XMR,Actual
2016-11-26,7.55,7.81,7.4,7.62,1632680.0,XMR,Actual
2016-11-27,7.63,8.12,7.59,7.93,2604180.0,XMR,Actual
2016-11-28,7.92,8.08,7.78,7.89,1931140.0,XMR,Actual
2016-11-29,7.91,7.99,7.48,7.6,2468920.0,XMR,Actual
2016-11-30,7.63,9.31,7.21,8.95,11077200.0,XMR,Actual
2016-12-01,8.93,9.13,8.36,8.58,5605070.0,XMR,Actual
2016-12-02,8.5,8.5,7.92,8.23,6249910.0,XMR,Actual
2016-12-03,8.21,8.56,8.09,8.27,2100120.0,XMR,Actual
2016-12-04,8.26,8.42,7.8,7.8,2491800.0,XMR,Actual
2016-12-05,7.83,8.15,7.68,7.91,2413870.0,XMR,Actual
2016-12-06,7.91,7.96,7.16,7.54,3566450.0,XMR,Actual
2016-12-07,7.54,8.01,7.32,7.89,1800020.0,XMR,Actual
2016-12-08,7.87,8.03,7.73,7.79,1391520.0,XMR,Actual
2016-12-09,7.8,8.07,7.79,7.95,1230840.0,XMR,Actual
2016-12-10,7.95,8.03,7.67,7.78,954105.0,XMR,Actual
2016-12-11,7.77,8.09,7.74,7.91,1511400.0,XMR,Actual
2016-12-12,7.91,8.06,7.83,8.05,1037600.0,XMR,Actual
2016-12-13,8.07,8.14,7.97,8.11,892392.0,XMR,Actual
2016-12-14,8.23,8.59,8.11,8.41,3268750.0,XMR,Actual
2016-12-15,8.43,8.55,8.26,8.42,1224190.0,XMR,Actual
2016-12-16,8.43,8.54,8.39,8.51,960469.0,XMR,Actual
2016-12-17,8.48,8.53,8.25,8.32,1046610.0,XMR,Actual
2016-12-18,8.33,8.83,8.31,8.61,2073320.0,XMR,Actual
2016-12-19,8.6,8.77,8.39,8.63,1948360.0,XMR,Actual
2016-12-20,8.63,8.7,8.39,8.43,2093870.0,XMR,Actual
2016-12-21,8.45,8.62,8.26,8.28,2788170.0,XMR,Actual
2016-12-22,8.3,9.49,8.3,8.9,4342540.0,XMR,Actual
2016-12-23,8.89,9.79,8.89,9.55,4014090.0,XMR,Actual
2016-12-24,9.61,9.77,9.48,9.65,1553340.0,XMR,Actual
2016-12-25,9.65,9.8,9.49,9.73,2456860.0,XMR,Actual
2016-12-26,9.72,10.29,9.7,10.27,2243850.0,XMR,Actual
2016-12-27,10.27,13.05,10.25,12.69,10888000.0,XMR,Actual
2016-12-28,12.54,14.62,12.2,14.09,13579500.0,XMR,Actual
2016-12-29,14.14,14.17,12.46,13.13,8200850.0,XMR,Actual
2016-12-30,13.09,13.28,12.26,12.97,3491280.0,XMR,Actual
2016-12-31,12.96,13.88,12.8,13.78,4421340.0,XMR,Actual
2017-01-01,13.79,14.17,13.42,13.97,3923550.0,XMR,Actual
2017-01-02,14.07,16.47,13.84,16.05,12171300.0,XMR,Actual
2017-01-03,16.07,17.03,15.0,16.09,16381900.0,XMR,Actual
2017-01-04,16.14,18.64,15.83,18.53,10179100.0,XMR,Actual
2017-01-05,18.55,19.02,14.86,16.19,8528910.0,XMR,Actual
2017-01-06,16.19,16.93,13.58,14.03,9256850.0,XMR,Actual
2017-01-07,14.09,14.17,12.37,13.06,9904390.0,XMR,Actual
2017-01-08,13.01,13.91,12.86,13.47,3741330.0,XMR,Actual
2017-01-09,13.51,13.74,12.66,13.74,4649000.0,XMR,Actual
2017-01-10,13.7,14.03,13.34,13.39,3943650.0,XMR,Actual
2017-01-11,13.38,13.6,11.18,11.64,4338380.0,XMR,Actual
2017-01-12,11.61,12.19,11.1,11.85,2923060.0,XMR,Actual
2017-01-13,11.84,11.97,11.07,11.27,6063910.0,XMR,Actual
2017-01-14,11.28,11.72,10.96,11.09,3439220.0,XMR,Actual
2017-01-15,11.07,11.15,9.92,10.76,7417420.0,XMR,Actual
2017-01-16,10.77,10.96,10.29,10.64,3507560.0,XMR,Actual
2017-01-17,10.69,12.49,10.56,12.39,4403350.0,XMR,Actual
2017-01-18,12.43,12.7,11.57,12.05,4232060.0,XMR,Actual
2017-01-19,12.05,12.31,11.68,12.15,3546870.0,XMR,Actual
2017-01-20,12.17,12.17,11.75,11.91,3768400.0,XMR,Actual
2017-01-21,11.91,12.18,11.84,12.03,2878010.0,XMR,Actual
2017-01-22,12.01,12.19,11.81,12.18,2588540.0,XMR,Actual
2017-01-23,12.19,12.29,12.05,12.25,2414740.0,XMR,Actual
2017-01-24,12.25,12.25,11.79,11.81,3121430.0,XMR,Actual
2017-01-25,11.81,11.88,11.54,11.83,1897140.0,XMR,Actual
2017-01-26,11.85,12.15,11.73,11.98,2172210.0,XMR,Actual
2017-01-27,11.98,12.24,11.67,12.1,4346850.0,XMR,Actual
2017-01-28,12.12,13.04,12.07,12.85,6585960.0,XMR,Actual
2017-01-29,12.85,13.26,12.55,12.66,3027920.0,XMR,Actual
2017-01-30,12.65,12.91,12.64,12.71,2171460.0,XMR,Actual
2017-01-31,12.7,13.26,12.7,12.99,8919760.0,XMR,Actual
2017-02-01,12.97,13.38,12.93,13.27,2715170.0,XMR,Actual
2017-02-02,13.29,13.42,13.05,13.14,2841870.0,XMR,Actual
2017-02-03,13.13,13.15,12.15,12.86,5732620.0,XMR,Actual
2017-02-04,12.9,13.08,12.47,12.61,3475030.0,XMR,Actual
2017-02-05,12.61,12.99,12.61,12.8,2054440.0,XMR,Actual
2017-02-06,12.83,12.92,12.59,12.88,2124790.0,XMR,Actual
2017-02-07,12.91,13.2,12.53,12.65,3523120.0,XMR,Actual
2017-02-08,12.67,12.91,12.54,12.8,2124700.0,XMR,Actual
2017-02-09,12.83,12.98,11.83,12.12,4268990.0,XMR,Actual
2017-02-10,12.18,12.23,11.73,11.98,2472350.0,XMR,Actual
2017-02-11,11.98,12.39,11.98,12.24,2190900.0,XMR,Actual
2017-02-12,12.27,12.49,12.0,12.33,2154250.0,XMR,Actual
2017-02-13,12.31,12.36,12.09,12.2,1687590.0,XMR,Actual
2017-02-14,12.2,13.2,12.11,12.99,4166850.0,XMR,Actual
2017-02-15,13.01,13.74,12.88,13.62,4811600.0,XMR,Actual
2017-02-16,13.62,13.62,12.91,13.1,3256190.0,XMR,Actual
2017-02-17,13.07,13.34,13.04,13.3,1711010.0,XMR,Actual
2017-02-18,13.41,13.57,13.09,13.36,1871110.0,XMR,Actual
2017-02-19,13.38,13.38,12.99,12.99,1663440.0,XMR,Actual
2017-02-20,13.01,13.01,11.46,12.22,8429880.0,XMR,Actual
2017-02-21,12.12,12.42,11.92,12.34,4476160.0,XMR,Actual
2017-02-22,12.32,12.84,12.12,12.77,2486660.0,XMR,Actual
2017-02-23,12.78,12.94,12.57,12.87,2875250.0,XMR,Actual
2017-02-24,12.89,12.97,11.35,11.92,8707610.0,XMR,Actual
2017-02-25,11.92,12.14,11.68,11.85,3102200.0,XMR,Actual
2017-02-26,11.84,12.04,11.68,11.89,2039860.0,XMR,Actual
2017-02-27,11.87,12.06,11.83,11.96,1343950.0,XMR,Actual
2017-02-28,11.99,12.32,11.51,12.28,4316810.0,XMR,Actual
2017-03-01,12.3,12.9,12.13,12.33,6449830.0,XMR,Actual
2017-03-02,12.26,13.33,12.1,13.11,7161980.0,XMR,Actual
2017-03-03,13.1,14.61,12.86,13.91,7926590.0,XMR,Actual
2017-03-04,13.93,14.24,13.37,13.67,2239270.0,XMR,Actual
2017-03-05,13.67,15.42,13.66,15.18,5455280.0,XMR,Actual
2017-03-06,15.23,15.8,14.84,15.41,6913360.0,XMR,Actual
2017-03-07,15.43,15.43,13.53,13.53,5928550.0,XMR,Actual
2017-03-08,13.56,13.8,12.47,12.47,4244610.0,XMR,Actual
2017-03-09,12.46,13.53,12.39,13.03,3489930.0,XMR,Actual
2017-03-10,13.05,13.62,12.35,13.21,10802800.0,XMR,Actual
2017-03-11,13.12,14.76,13.01,14.69,6499310.0,XMR,Actual
2017-03-12,14.72,17.13,14.45,16.79,17931000.0,XMR,Actual
2017-03-13,16.8,19.32,16.69,18.13,19566500.0,XMR,Actual
